-0.12101,-0.10244
0.36929,0.079705
0.22081,0.046534
0.17634,0.036843
0.15261,0.031589
0.13718,0.028127
0.12607,0.025605
0.04986,-0.35505
0.029812,-0.19821
0.023809,-0.15326
0.020605,-0.12922
0.018522,-0.11356
0.017022,-0.10226
0.35303,0.12206
0.21108,0.070007
0.16857,0.05492
0.14589,0.046788
0.13114,0.041453
0.12052,0.037582
-0.14905,0.01325
-0.089118,0.0077288
-0.071171,0.0061163
-0.061595,0.0052426
-0.055368,0.0046669
-0.050883,0.0042477
-0.098192,-0.42403
-0.058711,-0.23662
-0.046887,-0.18292
-0.040579,-0.15421
-0.036476,-0.1355
-0.033521,-0.122
-0.26008,-0.37668
-0.15551,-0.20932
-0.12419,-0.16144
-0.10748,-0.13587
-0.096616,-0.11923
-0.088789,-0.10723
-0.31609,-0.26005
-0.189,-0.14372
-0.15094,-0.1105
-0.13063,-0.092801
-0.11742,-0.08129
-0.10791,-0.073
-0.082733,-0.45035
-0.049468,-0.25136
-0.039506,-0.19433
-0.03419,-0.16384
-0.030734,-0.14397
-0.028244,-0.12964
0.40272,0.44479
0.24079,0.25077
0.1923,0.19494
0.16643,0.165
0.1496,0.14544
0.13748,0.1313
-0.0091359,-0.010747
-0.0054625,-0.0059998
-0.0043625,-0.004639
-0.0037755,-0.0039115
-0.0033938,-0.0034374
-0.0031189,-0.0030953
-0.16228,0.40005
-0.097031,0.22377
-0.07749,0.1732
-0.067064,0.14616
-0.060284,0.12852
-0.0554,0.11579
-0.13075,-0.3888
-0.07818,-0.21684
-0.062436,-0.16757
-0.054035,-0.14124
-0.048572,-0.12408
-0.044637,-0.1117
0.28025,-0.11026
0.16757,-0.060398
0.13382,-0.04621
0.11582,-0.038667
0.10411,-0.033771
0.095674,-0.030252
-0.25831,-0.096088
-0.15445,-0.05266
-0.12334,-0.040301
-0.10675,-0.033729
-0.095957,-0.029464
-0.088183,-0.026397
-0.40355,-0.36803
-0.24129,-0.20307
-0.1927,-0.15601
-0.16677,-0.13093
-0.14991,-0.11463
-0.13776,-0.1029
0.44205,0.45613
0.26431,0.2576
0.21108,0.20043
0.18268,0.16976
0.16421,0.14971
0.15091,0.13522
0.075209,-0.44022
0.044969,-0.24572
0.035913,-0.18998
0.031081,-0.16018
0.027939,-0.14076
0.025675,-0.12674
-0.26522,-0.14684
-0.15858,-0.080945
-0.12664,-0.062151
-0.1096,-0.05214
-0.098524,-0.045634
-0.090542,-0.040952
0.32119,-0.4846
0.19205,-0.26905
0.15337,-0.2074
0.13274,-0.1745
0.11932,-0.15308
0.10965,-0.13764
-0.45698,-0.33101
-0.27323,-0.18172
-0.21821,-0.13921
-0.18885,-0.11659
-0.16976,-0.1019
-0.156,-0.091341
0.14912,0.23172
0.089159,0.12972
0.071204,0.10045
0.061624,0.084789
0.055393,0.074575
0.050906,0.067201
0.14775,-0.049076
0.08834,-0.027078
0.07055,-0.020802
0.061058,-0.017457
0.054885,-0.015284
0.050438,-0.013719
0.047009,-0.20368
0.028107,-0.1137
0.022447,-0.087905
0.019427,-0.074118
0.017463,-0.065132
0.016048,-0.058648
0.24469,-0.31104
0.14631,-0.17279
0.11684,-0.13324
0.10112,-0.11212
0.090899,-0.098378
0.083534,-0.08847
0.18678,-0.31649
0.11168,-0.1762
0.089187,-0.13603
0.077187,-0.11458
0.069383,-0.1006
0.063762,-0.090522
-0.13152,0.12562
-0.078636,0.070399
-0.062799,0.054547
-0.05435,0.046063
-0.048855,0.040529
-0.044897,0.036532
0.28023,-0.41887
0.16755,-0.23272
0.13381,-0.17946
0.11581,-0.15103
0.1041,-0.13252
0.095665,-0.11918
0.42939,0.27571
0.25674,0.15669
0.20503,0.12233
0.17745,0.10386
0.15951,0.09177
0.14659,0.083014
-0.013208,-0.064141
-0.0078975,-0.035812
-0.0063071,-0.027692
-0.0054585,-0.023351
-0.0049066,-0.020521
-0.0045091,-0.018479
-0.053216,-0.19365
-0.031819,-0.10809
-0.025411,-0.083564
-0.021992,-0.070455
-0.019769,-0.061911
-0.018167,-0.055746
0.0085087,0.010772
0.0050875,0.0060156
0.0040629,0.0046522
0.0035163,0.0039233
0.0031608,0.0034481
0.0029047,0.0031052
0.31763,0.29483
0.18992,0.16613
0.15167,0.1291
0.13126,0.10925
0.11799,0.096282
0.10843,0.086908
0.14432,-0.12139
0.08629,-0.067471
0.068913,-0.052043
0.059641,-0.043806
0.053611,-0.038443
0.049268,-0.034576
0.31158,0.032826
0.1863,0.019774
0.14878,0.015902
0.12876,0.01378
0.11575,0.012371
0.10637,0.011337
-0.14927,0.439
-0.089253,0.24546
-0.071279,0.18995
-0.061689,0.16026
-0.055452,0.1409
-0.050959,0.12693
0.37594,0.050156
0.22478,0.030109
0.17952,0.024172
0.15536,0.020924
0.13966,0.018767
0.12834,0.017187
0.12248,0.087045
0.07323,0.048827
0.058483,0.037851
0.050614,0.031975
0.045497,0.028141
0.041811,0.025372
-0.29226,-0.19875
-0.17475,-0.10971
-0.13956,-0.084297
-0.12078,-0.070757
-0.10857,-0.061956
-0.099772,-0.055619
-0.029077,-0.26951
-0.017385,-0.15048
-0.013884,-0.11635
-0.012016,-0.098113
-0.010801,-0.086223
-0.0099263,-0.077644
0.34431,-0.30524
0.20587,-0.16867
0.16441,-0.12968
0.14229,-0.1089
0.1279,-0.095391
0.11754,-0.085661
-0.27408,-0.32929
-0.16388,-0.18275
-0.13087,-0.14084
-0.11327,-0.11848
-0.10181,-0.10392
-0.093566,-0.093433
-0.27234,-0.064301
-0.16283,-0.0348
-0.13004,-0.026444
-0.11255,-0.022015
-0.10117,-0.019149
-0.092971,-0.017094
-0.1889,0.42338
-0.11295,0.23693
-0.0902,0.18344
-0.078064,0.15482
-0.070172,0.13616
-0.064487,0.12269
-0.069793,-0.31518
-0.04173,-0.17592
-0.033326,-0.136
-0.028843,-0.11467
-0.025927,-0.10076
-0.023826,-0.090726
0.40488,0.47975
0.24209,0.27032
0.19333,0.21006
0.16732,0.17776
0.15041,0.15666
0.13822,0.14141
-0.06113,-0.38888
-0.036551,-0.21708
-0.02919,-0.16784
-0.025263,-0.14152
-0.022709,-0.12436
-0.020869,-0.11198
-0.24194,-0.09128
-0.14466,-0.050097
-0.11553,-0.038371
-0.099982,-0.032133
-0.089874,-0.028083
-0.082593,-0.02517
0.094896,-0.23779
0.05674,-0.13264
0.045314,-0.10251
0.039217,-0.086409
0.035252,-0.075915
0.032396,-0.068345
0.10284,0.21122
0.061492,0.11809
0.049108,0.091387
0.042501,0.077103
0.038204,0.067789
0.035109,0.061067
-0.27825,-0.38258
-0.16637,-0.21247
-0.13287,-0.16381
-0.11499,-0.13784
-0.10337,-0.12093
-0.094991,-0.10874
-0.20332,-0.18122
-0.12157,-0.10057
-0.097089,-0.077512
-0.084026,-0.065204
-0.075531,-0.057193
-0.069412,-0.05142
-0.075833,0.0078583
-0.045342,0.0044734
-0.036211,0.0034954
-0.031339,0.0029695
-0.028171,0.0026251
-0.025888,0.0023756
-0.41448,-0.23752
-0.24783,-0.13007
-0.19792,-0.099497
-0.17129,-0.083244
-0.15397,-0.072698
-0.1415,-0.065117
0.30101,-0.47078
0.17998,-0.26152
0.14374,-0.20166
0.1244,-0.1697
0.11182,-0.1489
0.10276,-0.1339
0.42885,0.23033
0.25642,0.13135
0.20478,0.10273
0.17723,0.087327
0.15931,0.077239
0.1464,0.069928
-0.011391,0.078525
-0.0068109,0.043848
-0.0054393,0.033908
-0.0047075,0.028593
-0.0042315,0.025129
-0.0038887,0.02263
-0.26272,-0.041151
-0.15708,-0.021951
-0.12545,-0.01654
-0.10857,-0.013683
-0.097594,-0.01184
-0.089687,-0.010522
0.46309,0.046806
0.27689,0.029327
0.22113,0.024027
0.19138,0.021081
0.17203,0.019101
0.15809,0.017636
0.021136,-0.26841
0.012638,-0.14986
0.010093,-0.11588
0.0087346,-0.097718
0.0078515,-0.085877
0.0072154,-0.077333
-0.011102,0.12406
-0.0066382,0.069274
-0.0053014,0.053569
-0.0045881,0.045172
-0.0041243,0.0397
-0.0037901,0.03575
0.17914,-0.10448
0.10711,-0.057864
0.085538,-0.044543
0.07403,-0.037438
0.066545,-0.032816
0.061154,-0.029487
-0.13256,0.48798
-0.079262,0.27274
-0.0633,0.21101
-0.054783,0.178
-0.049245,0.15648
-0.045255,0.14095
-0.46226,0.38517
-0.27639,0.21825
-0.22073,0.17011
-0.19103,0.14426
-0.17172,0.12736
-0.15781,0.11512
0.41329,0.29618
0.24711,0.16792
0.19735,0.13093
0.1708,0.11106
0.15353,0.098059
0.14109,0.08865
-0.40129,-0.23813
-0.23994,-0.13057
-0.19162,-0.099953
-0.16584,-0.083669
-0.14907,-0.073101
-0.13699,-0.065502
-0.16464,0.17973
-0.098443,0.10076
-0.078618,0.078085
-0.06804,0.065949
-0.061162,0.058032
-0.056207,0.052313
-0.36345,0.22123
-0.21731,0.12549
-0.17355,0.097873
-0.1502,0.083037
-0.13501,0.07333
-0.12408,0.066303
-0.39324,0.15376
-0.23512,0.088155
-0.18777,0.069142
-0.16251,0.058895
-0.14608,0.052174
-0.13425,0.047297
-0.0058261,0.27905
-0.0034835,0.15582
-0.002782,0.12049
-0.0024077,0.1016
-0.0021643,0.089293
-0.0019889,0.08041
0.21504,0.40372
0.12857,0.22611
0.10268,0.17514
0.088866,0.14787
0.079882,0.13007
0.07341,0.11723
0.39092,-0.16584
0.23374,-0.090324
0.18667,-0.068885
0.16155,-0.057503
0.14522,-0.050126
0.13345,-0.04483
0.19875,-0.30219
0.11883,-0.16815
0.094902,-0.12978
0.082134,-0.10928
0.07383,-0.095937
0.067849,-0.086312
-0.46946,0.24407
-0.2807,0.13956
-0.22417,0.10931
-0.19401,0.093018
-0.17439,0.082338
-0.16027,0.074594
2.2436e-05,-0.020078
1.3415e-05,-0.011211
1.0713e-05,-0.0086692
9.2717e-06,-0.0073103
8.3344e-06,-0.0064246
7.6592e-06,-0.0057855
0.40472,0.10987
0.24199,0.063784
0.19326,0.050354
0.16726,0.043087
0.15035,0.038306
0.13817,0.034827
0.11767,0.35944
0.070355,0.20091
0.056186,0.15545
0.048627,0.13113
0.043711,0.11528
0.04017,0.10384
0.30549,0.076722
0.18266,0.044228
0.14587,0.034788
0.12625,0.029692
0.11348,0.026344
0.10429,0.023913
-0.31708,-0.26007
-0.18959,-0.14372
-0.15141,-0.1105
-0.13104,-0.092797
-0.11779,-0.081284
-0.10825,-0.072994
0.38651,-0.47133
0.2311,-0.26095
0.18456,-0.20085
0.15973,-0.1688
0.14358,-0.14794
0.13195,-0.13292
-0.010099,-0.33207
-0.0060381,-0.18542
-0.0048222,-0.14338
-0.0041734,-0.12091
-0.0037514,-0.10626
-0.0034475,-0.095685
0.47868,0.21269
0.28621,0.12217
0.22857,0.095916
0.19782,0.081758
0.17782,0.072466
0.16341,0.065721
0.00047162,-0.028912
0.00028199,-0.016143
0.0002252,-0.012483
0.0001949,-0.010527
0.0001752,-0.0092513
0.00016101,-0.0083309
-0.44038,0.18197
-0.26331,0.10449
-0.21028,0.082024
-0.18199,0.069908
-0.16359,0.061958
-0.15034,0.056187
-0.45757,-0.42855
-0.27359,-0.23618
-0.21849,-0.18131
-0.1891,-0.15209
-0.16998,-0.1331
-0.15621,-0.11944
0.02165,-0.40327
0.012945,-0.22517
0.010338,-0.17412
0.008947,-0.14682
0.0080425,-0.12903
0.0073909,-0.11619
0.31815,0.31755
0.19023,0.17882
0.15192,0.13891
0.13148,0.11752
0.11819,0.10356
0.10861,0.09346
0.22244,-0.35013
0.133,-0.19477
0.10622,-0.1503
0.091925,-0.12655
0.082632,-0.11109
0.075937,-0.099935
0.15961,0.018595
0.095431,0.010762
0.076213,0.0084824
0.065959,0.0072502
0.05929,0.00644
0.054487,0.005851
0.47297,0.14899
0.2828,0.086522
0.22585,0.068314
0.19546,0.058461
0.1757,0.051977
0.16147,0.04726
0.30033,-0.046202
0.17957,-0.024456
0.14341,-0.018344
0.12411,-0.015123
0.11157,-0.013049
0.10253,-0.011568
-0.067608,0.32531
-0.040424,0.18171
-0.032284,0.14055
-0.02794,0.11853
-0.025115,0.10418
-0.023081,0.093828
-0.41653,-0.36683
-0.24905,-0.20225
-0.1989,-0.1553
-0.17214,-0.13029
-0.15473,-0.11404
-0.1422,-0.10235
-0.32661,-0.10906
-0.19529,-0.05931
-0.15596,-0.045192
-0.13498,-0.0377
-0.12133,-0.032847
-0.1115,-0.029363
0.33138,0.30336
0.19814,0.17102
0.15824,0.13294
0.13695,0.11252
0.1231,0.099184
0.11313,0.089539
-0.43953,-0.10074
-0.2628,-0.053377
-0.20988,-0.040059
-0.18164,-0.033041
-0.16328,-0.028521
-0.15005,-0.025292
0.026876,-0.083201
0.01607,-0.046446
0.012833,-0.035911
0.011107,-0.03028
0.0099838,-0.026609
0.009175,-0.02396
0.15686,0.12797
0.093789,0.071823
0.074902,0.055694
0.064824,0.047058
0.05827,0.041423
0.05355,0.037352
-0.20802,-0.068349
-0.12438,-0.03752
-0.099329,-0.028741
-0.085965,-0.024071
-0.077274,-0.021038
-0.071013,-0.018858
-0.48451,0.48406
-0.2897,0.27378
-0.23136,0.21319
-0.20023,0.18067
-0.17999,0.15941
-0.16541,0.14403
-0.33283,-0.39378
-0.19901,-0.21823
-0.15893,-0.16806
-0.13755,-0.14129
-0.12364,-0.12387
-0.11362,-0.11133
-0.12759,-0.30188
-0.076289,-0.16832
-0.060925,-0.13006
-0.052728,-0.10961
-0.047397,-0.096284
-0.043557,-0.086673
-0.010312,-0.16051
-0.006166,-0.089621
-0.0049242,-0.069302
-0.0042617,-0.058438
-0.0038308,-0.051358
-0.0035205,-0.046248
0.45163,0.42033
0.27004,0.23774
0.21566,0.18512
0.18664,0.15688
0.16777,0.13842
0.15418,0.12507
-0.44732,0.23786
-0.26746,0.13579
-0.2136,0.10626
-0.18486,0.090373
-0.16617,0.079959
-0.15271,0.07241
-0.23088,-0.077164
-0.13805,-0.042293
-0.11025,-0.032369
-0.095414,-0.027091
-0.085768,-0.023666
-0.078819,-0.021204
0.047871,0.44274
0.028623,0.24725
0.022859,0.19121
0.019783,0.16124
0.017783,0.14171
0.016342,0.12762
-0.082256,0.48305
-0.049182,0.26982
-0.039278,0.20869
-0.033993,0.17601
-0.030556,0.1547
-0.028081,0.13932
-0.19855,0.2011
-0.11871,0.11287
-0.094807,0.087532
-0.082051,0.073962
-0.073756,0.065107
-0.06778,0.05871
0.16634,0.039126
0.099457,0.022259
0.079428,0.017387
0.068741,0.014767
0.061792,0.013052
0.056786,0.01181
0.19811,0.16653
0.11845,0.093569
0.094597,0.072602
0.081869,0.061372
0.073592,0.054041
0.06763,0.048745
-0.32187,-0.37199
-0.19245,-0.20616
-0.15369,-0.15877
-0.13302,-0.13349
-0.11957,-0.11704
-0.10988,-0.10518
0.49908,-0.32888
0.29841,-0.17993
0.23831,-0.13757
0.20625,-0.11505
0.1854,-0.10045
0.17038,-0.089948
-0.4674,0.0612
-0.27947,0.037423
-0.22319,0.030314
-0.19316,0.026397
-0.17363,0.023784
-0.15956,0.021861
0.38187,0.16918
0.22833,0.096633
0.18234,0.075642
0.15781,0.064343
0.14186,0.056938
0.13036,0.051569
-0.30957,-0.13108
-0.1851,-0.071767
-0.14782,-0.054893
-0.12793,-0.045922
-0.115,-0.040102
-0.10568,-0.035918
-0.039274,0.48164
-0.023483,0.26896
-0.018754,0.20799
-0.01623,0.17539
-0.01459,0.15415
-0.013408,0.13881
-0.3436,0.35552
-0.20544,0.20027
-0.16407,0.15561
-0.14199,0.13167
-0.12764,0.11603
-0.1173,0.10473
0.14476,-0.12373
0.086557,-0.068774
0.069126,-0.05305
0.059825,-0.044654
0.053777,-0.039188
0.04942,-0.035247
-0.30908,-0.071747
-0.1848,-0.03864
-0.14759,-0.029278
-0.12773,-0.024324
-0.11482,-0.021121
-0.10551,-0.018826
-0.017978,-0.37939
-0.010749,-0.21184
-0.0085846,-0.16381
-0.0074296,-0.13813
-0.0066785,-0.12139
-0.0061374,-0.10932
0.089507,-0.27381
0.053518,-0.15277
0.04274,-0.11808
0.03699,-0.099544
0.03325,-0.087462
0.030556,-0.078744
-0.11538,0.082986
-0.068988,0.046535
-0.055095,0.036069
-0.047682,0.030466
-0.042862,0.02681
-0.039389,0.02417
-0.24819,-0.20956
-0.1484,-0.1161
-0.11851,-0.089387
-0.10257,-0.07514
-0.092199,-0.065871
-0.08473,-0.059193
0.11709,-0.23472
0.070011,-0.13086
0.055912,-0.1011
0.048389,-0.085203
0.043497,-0.074843
0.039973,-0.067369
0.32438,0.48266
0.19395,0.27107
0.15489,0.21028
0.13405,0.17772
0.1205,0.15647
0.11074,0.14112
0.23025,-0.15612
0.13767,-0.086386
0.10995,-0.066467
0.095153,-0.055846
0.085533,-0.048937
0.078603,-0.043961
0.084069,-0.39223
0.050267,-0.21891
0.040144,-0.16923
0.034743,-0.14268
0.03123,-0.12537
0.0287,-0.11289
0.40631,0.37965
0.24294,0.21444
0.19401,0.16687
0.16791,0.14134
0.15094,0.12466
0.13871,0.11259
0.31776,-0.23927
0.18999,-0.1321
0.15173,-0.10152
0.13132,-0.085217
0.11804,-0.074622
0.10848,-0.066993
0.094356,-0.47749
0.056417,-0.26648
0.045056,-0.20601
0.038994,-0.17368
0.035051,-0.15262
0.032212,-0.13742
-0.074741,-0.18728
-0.044689,-0.10449
-0.035689,-0.080765
-0.030887,-0.068084
-0.027765,-0.05982
-0.025515,-0.053857
-0.33852,-0.32123
-0.2024,-0.17766
-0.16164,-0.13666
-0.13989,-0.1148
-0.12575,-0.10059
-0.11556,-0.090347
-0.077114,-0.40577
-0.046108,-0.22648
-0.036823,-0.1751
-0.031868,-0.14763
-0.028646,-0.12973
-0.026326,-0.11681
0.098524,-0.029076
0.058909,-0.016091
0.047046,-0.012382
0.040716,-0.010404
0.0366,-0.0091171
0.033634,-0.0081904
0.19595,0.19989
0.11716,0.11218
0.093567,0.086991
0.080978,0.073502
0.072791,0.0647
0.066894,0.058341
0.13853,-0.4664
0.08283,-0.26014
0.066149,-0.20104
0.057249,-0.16945
0.051461,-0.14887
0.047292,-0.13402
-0.43119,-0.1804
-0.25782,-0.097964
-0.2059,-0.074583
-0.1782,-0.062182
-0.16018,-0.05415
-0.1472,-0.048386
0.030864,0.15445
0.018454,0.086252
0.014738,0.066703
0.012755,0.056251
0.011465,0.049439
0.010537,0.044522
-0.092381,0.31998
-0.055236,0.1788
-0.044112,0.13831
-0.038177,0.11667
-0.034318,0.10255
-0.031537,0.092368
0.21836,0.46865
0.13056,0.26239
0.10427,0.2032
0.090239,0.17153
0.081116,0.15088
0.074544,0.13596
0.031334,-0.17485
0.018735,-0.097619
0.014962,-0.075481
0.012949,-0.063646
0.01164,-0.055932
0.010697,-0.050366
-0.39437,0.11096
-0.2358,0.064271
-0.18831,0.050678
-0.16298,0.043329
-0.1465,0.038496
